Entity,Code,Year,Change in global mean surface temperature caused by nitrous oxide emissions,Change in global mean surface temperature caused by methane emissions,Change in global mean surface temperature caused by CO₂ emissions
Cameroon,CMR,1987,0.000066006454,0.0004381536,0.0012833737
Cameroon,CMR,1988,0.00006791012,0.0004733075,0.0012973975
Cameroon,CMR,1989,0.000070005335,0.0005098501,0.0013132661
Cameroon,CMR,1990,0.00007228954,0.0005455951,0.0013285328
Cameroon,CMR,1991,0.000074587,0.0005799494,0.0013406692
Cameroon,CMR,1992,0.00007691454,0.00061282964,0.001351118
Cameroon,CMR,1993,0.000079133286,0.0006436244,0.0013604303
Cameroon,CMR,1994,0.00008143026,0.0006721506,0.0013761625
Cameroon,CMR,1995,0.00008373219,0.0007011863,0.0013886575
Cameroon,CMR,1996,0.00008620369,0.00073215633,0.0014022004
Cameroon,CMR,1997,0.00008864773,0.00076149445,0.0014199839
Cameroon,CMR,1998,0.00009139063,0.0007913446,0.0014399427
Cameroon,CMR,1999,0.00009404645,0.00081775367,0.001460064
Cameroon,CMR,2000,0.00009699071,0.0008408653,0.0014775138
Cameroon,CMR,2001,0.00009977429,0.00085879123,0.0014939032
Cameroon,CMR,2002,0.00010244475,0.00087236724,0.0015066463
Cameroon,CMR,2003,0.00010546759,0.0008871728,0.0015199595
Cameroon,CMR,2004,0.000108124834,0.00089566683,0.0015354604
Cameroon,CMR,2005,0.00011118072,0.00089787884,0.001549288
Cameroon,CMR,2006,0.00011391214,0.00089833315,0.0015654019
Cameroon,CMR,2007,0.00011655024,0.00089810014,0.0015827527
Cameroon,CMR,2008,0.000119147015,0.00089984655,0.0016081355
Cameroon,CMR,2009,0.00012166443,0.0009001285,0.0016385602
Cameroon,CMR,2010,0.00012429751,0.00089932064,0.001659769
Cameroon,CMR,2011,0.000126886,0.0008988934,0.001678867
Cameroon,CMR,2012,0.00012944189,0.0009013921,0.0016965732
Cameroon,CMR,2013,0.00013207097,0.00090795313,0.0017175236
Cameroon,CMR,2014,0.00013465139,0.0009194368,0.0017299836
Cameroon,CMR,2015,0.00013725797,0.00093480357,0.0017491883
Cameroon,CMR,2016,0.00013998541,0.00094882475,0.0017661747
Cameroon,CMR,2017,0.00014266907,0.0009595756,0.0017853185
Cameroon,CMR,2018,0.00014537365,0.0009690069,0.0018020702
Cameroon,CMR,2019,0.00014809091,0.0009792763,0.0018168249
Cameroon,CMR,2020,0.00015093753,0.0009887917,0.0018316614
Cameroon,CMR,2021,0.00015372092,0.0009982414,0.0018477596
Cameroon,CMR,2022,0.00015652346,0.0010084554,0.0018624988
Cameroon,CMR,2023,0.00015937295,0.0010181246,0.0018772305
Canada,CAN,1851,0.000001598333,0.000010049368,0.000039357335
Canada,CAN,1852,0.0000032235528,0.000020124204,0.00008430491
Canada,CAN,1853,0.0000048747165,0.000030571715,0.000117423435
Canada,CAN,1854,0.0000065505214,0.000041409232,0.00014434068
Canada,CAN,1855,0.000008249304,0.000052654534,0.00016950294
Canada,CAN,1856,0.0000099690415,0.00006432596,0.00019647182
Canada,CAN,1857,0.00001170735,0.00007644256,0.00023169248
Canada,CAN,1858,0.000013461484,0.00008902418,0.00027309475
Canada,CAN,1859,0.00001522834,0.00010209057,0.0003200149
Canada,CAN,1860,0.000017004455,0.000115663024,0.00036557455
Canada,CAN,1861,0.000018787649,0.00012796512,0.00040718415
Canada,CAN,1862,0.000020577367,0.00013997039,0.00044045286
Canada,CAN,1863,0.000022373197,0.00015168164,0.00048144342
Canada,CAN,1864,0.00002417487,0.00016309427,0.0005277784
Canada,CAN,1865,0.00002598226,0.00017422177,0.00056580105
Canada,CAN,1866,0.000027795379,0.00018806131,0.0006156759
Canada,CAN,1867,0.00002961439,0.00019863575,0.00066964945
Canada,CAN,1868,0.00003143959,0.00020888861,0.00071992417
Canada,CAN,1869,0.000033271433,0.0002188839,0.0007874691
Canada,CAN,1870,0.000035110497,0.00022953683,0.0008454121
Canada,CAN,1871,0.000036975427,0.00024047041,0.00086863246
Canada,CAN,1872,0.00003889793,0.0002514372,0.0009174528
Canada,CAN,1873,0.000040902374,0.00026210002,0.0009496345
Canada,CAN,1874,0.000043005773,0.0002724256,0.0009971187
Canada,CAN,1875,0.000045217803,0.00028238364,0.0010463907
Canada,CAN,1876,0.000047540798,0.00029191544,0.0010933975
Canada,CAN,1877,0.00004996974,0.00030100666,0.0011293088
Canada,CAN,1878,0.000052492276,0.0003096313,0.0011652464
Canada,CAN,1879,0.000055088705,0.00031785466,0.0011927204
Canada,CAN,1880,0.000057731977,0.00032588132,0.0012420347
Canada,CAN,1881,0.000060403927,0.0003349326,0.0012832093
Canada,CAN,1882,0.00006310069,0.0003440836,0.0013429928
Canada,CAN,1883,0.000065819186,0.00035333104,0.001401543
Canada,CAN,1884,0.000068557085,0.0003627137,0.001455505
Canada,CAN,1885,0.00007131287,0.00037204885,0.0015274804
Canada,CAN,1886,0.000074085765,0.00037860606,0.0015905149
Canada,CAN,1887,0.000076875804,0.0003880479,0.0016434902
Canada,CAN,1888,0.000079683785,0.00039779863,0.0016997891
Canada,CAN,1889,0.00008251128,0.00040734862,0.0017673626
Canada,CAN,1890,0.00008545849,0.00041611167,0.0018242808
Canada,CAN,1891,0.000088445435,0.00042501048,0.0018704992
Canada,CAN,1892,0.00009147249,0.00043370915,0.0019135746
Canada,CAN,1893,0.00009454,0.00044230168,0.0019772635
Canada,CAN,1894,0.0000976483,0.0004506639,0.0020424002
Canada,CAN,1895,0.00010079767,0.00045879473,0.002119653
Canada,CAN,1896,0.000103988365,0.00046688414,0.0021719944
Canada,CAN,1897,0.000107220636,0.00047485513,0.0022359118
Canada,CAN,1898,0.00011049467,0.0004828022,0.0022845399
Canada,CAN,1899,0.000113810645,0.00049086317,0.0023354655
Canada,CAN,1900,0.00011716871,0.00049873226,0.002424627
Canada,CAN,1901,0.00012056951,0.00050719624,0.0025128645
Canada,CAN,1902,0.00012401404,0.00051627104,0.002596559
Canada,CAN,1903,0.00012750308,0.00052619464,0.002683591
Canada,CAN,1904,0.00013103719,0.00053721626,0.0027721405
Canada,CAN,1905,0.00013461662,0.00054923596,0.0028762782
Canada,CAN,1906,0.0001382415,0.00056184613,0.0029840816
Canada,CAN,1907,0.00014191165,0.00057643,0.0030950145
Canada,CAN,1908,0.00014562665,0.00059162127,0.0032030416
Canada,CAN,1909,0.00014938589,0.0006074029,0.0033295886
Canada,CAN,1910,0.00015318849,0.0006243762,0.0034547667
Canada,CAN,1911,0.00015703424,0.0006428231,0.0035838846
Canada,CAN,1912,0.00016092368,0.00066259777,0.0037285073
Canada,CAN,1913,0.00016485724,0.00068421435,0.0038645715
Canada,CAN,1914,0.00016883523,0.00070587156,0.00399934
Canada,CAN,1915,0.00017285795,0.0007272124,0.0041484325
Canada,CAN,1916,0.00017692555,0.000749776,0.004297271
Canada,CAN,1917,0.00018103806,0.0007732491,0.0044707116
Canada,CAN,1918,0.0001851955,0.0007971759,0.004647431
Canada,CAN,1919,0.00018939775,0.00082021195,0.0048149414
Canada,CAN,1920,0.00019364458,0.00084408565,0.004968696
Canada,CAN,1921,0.00019793675,0.0008676784,0.005119597
Canada,CAN,1922,0.0002022757,0.0008900707,0.0052665696
Canada,CAN,1923,0.00020666225,0.0009135834,0.0054164114
Canada,CAN,1924,0.00021109678,0.00093503634,0.0055642845
Canada,CAN,1925,0.00021557901,0.00095570675,0.005709109
Canada,CAN,1926,0.00022010818,0.0009771156,0.005867398
Canada,CAN,1927,0.00022468298,0.0009978213,0.0060192705
Canada,CAN,1928,0.00022930154,0.0010185512,0.0061555933
Canada,CAN,1929,0.00023396143,0.0010401814,0.0062968754
Canada,CAN,1930,0.00023865969,0.0010605083,0.0064504216
Canada,CAN,1931,0.00024339609,0.0010780578,0.0065989997
Canada,CAN,1932,0.00024817328,0.0010938086,0.006733936
Canada,CAN,1933,0.00025299343,0.0011079989,0.006875724
Canada,CAN,1934,0.00025785834,0.0011235113,0.0070278086
Canada,CAN,1935,0.00026276946,0.0011396051,0.007180219
Canada,CAN,1936,0.00026772777,0.0011557005,0.0073268926
Canada,CAN,1937,0.0002727339,0.001172229,0.0074749053
Canada,CAN,1938,0.00027778797,0.0011879357,0.0076228958
Canada,CAN,1939,0.00028288984,0.0012057471,0.0077765193
Canada,CAN,1940,0.00028803886,0.0012246922,0.007920072
Canada,CAN,1941,0.0002933058,0.0012460764,0.008081991
Canada,CAN,1942,0.00029881383,0.0012702321,0.008247027
Canada,CAN,1943,0.0003046572,0.0012949988,0.008406249
Canada,CAN,1944,0.00031090152,0.0013229399,0.008569144
Canada,CAN,1945,0.00031758347,0.0013504773,0.008733499
Canada,CAN,1946,0.000324711,0.0013786897,0.008886841
Canada,CAN,1947,0.00033226315,0.0014073763,0.009056642
Canada,CAN,1948,0.00034019028,0.0014380573,0.009228594
Canada,CAN,1949,0.00034841383,0.0014674391,0.009385168
Canada,CAN,1950,0.00035682652,0.0015008489,0.009566658
Canada,CAN,1951,0.00036537912,0.0015386161,0.009759756
Canada,CAN,1952,0.00037409732,0.0015785308,0.009936818
Canada,CAN,1953,0.00038300318,0.0016204981,0.010133502
Canada,CAN,1954,0.000392115,0.001663916,0.010330036
Canada,CAN,1955,0.0004014476,0.0017107561,0.010527272
Canada,CAN,1956,0.00041101198,0.0017614092,0.010742034
Canada,CAN,1957,0.0004208156,0.001812655,0.0109406
Canada,CAN,1958,0.00043086216,0.0018668293,0.011153294
Canada,CAN,1959,0.00044115182,0.0019225145,0.011364782
Canada,CAN,1960,0.000451681,0.0019803804,0.011558315
Canada,CAN,1961,0.00046242992,0.0020364248,0.011753603
Canada,CAN,1962,0.00047380678,0.002093375,0.011952828
Canada,CAN,1963,0.00048566615,0.002149498,0.012146511
Canada,CAN,1964,0.000497775,0.0022103575,0.012354367
Canada,CAN,1965,0.00051043043,0.002275912,0.012583147
Canada,CAN,1966,0.00052359555,0.0023394967,0.012786525
Canada,CAN,1967,0.0005368637,0.002406448,0.012998568
Canada,CAN,1968,0.0005502545,0.002475426,0.013217517
Canada,CAN,1969,0.0005638876,0.0025449905,0.01343713
Canada,CAN,1970,0.0005771703,0.0026174262,0.013674064
Canada,CAN,1971,0.00059114606,0.0026877837,0.013913026
Canada,CAN,1972,0.00060553366,0.0027661046,0.014163844
Canada,CAN,1973,0.0006217142,0.0028527996,0.014415725
Canada,CAN,1974,0.00063853385,0.0029349318,0.014664331
Canada,CAN,1975,0.0006542308,0.0030113752,0.01491561
Canada,CAN,1976,0.0006708439,0.0030797492,0.015175383
Canada,CAN,1977,0.0006889897,0.0031456205,0.015438031
Canada,CAN,1978,0.00070846436,0.0032073364,0.015705599
Canada,CAN,1979,0.000727122,0.0032720547,0.015971133
Canada,CAN,1980,0.0007453505,0.0033321388,0.016259309
Canada,CAN,1981,0.0007628318,0.0033906605,0.016540818
Canada,CAN,1982,0.00078051497,0.0034440816,0.01679506
Canada,CAN,1983,0.0008020918,0.0034946017,0.017047781
Canada,CAN,1984,0.000822812,0.003543693,0.01731758
Canada,CAN,1985,0.0008408707,0.003590032,0.017589664
Canada,CAN,1986,0.0008575,0.0036364894,0.017852113
Canada,CAN,1987,0.0008750423,0.0036797589,0.018121207
Canada,CAN,1988,0.00089247973,0.0037253203,0.018411288
Canada,CAN,1989,0.0009125375,0.003773948,0.01869343
Canada,CAN,1990,0.0009327685,0.0038165874,0.018986568
Canada,CAN,1991,0.00095173786,0.0038618722,0.019264672
Canada,CAN,1992,0.00097073085,0.0039066933,0.019547822
Canada,CAN,1993,0.0009905325,0.0039449413,0.019824063
Canada,CAN,1994,0.0010122004,0.003991904,0.020117564
Canada,CAN,1995,0.0010338222,0.0040484443,0.020403659
Canada,CAN,1996,0.001055568,0.0041120173,0.02071088
Canada,CAN,1997,0.0010741752,0.0041814703,0.021010315
Canada,CAN,1998,0.0010929236,0.0042538857,0.021323599
Canada,CAN,1999,0.001111182,0.0043211128,0.021650106
Canada,CAN,2000,0.0011288839,0.00439612,0.021981986
Canada,CAN,2001,0.0011461248,0.0044720653,0.022325462
Canada,CAN,2002,0.0011636933,0.0045550265,0.022655576
Canada,CAN,2003,0.0011815742,0.0046369294,0.022996468
Canada,CAN,2004,0.0011991782,0.004721251,0.02334082
Canada,CAN,2005,0.0012172104,0.0048008645,0.02367486
Canada,CAN,2006,0.0012340676,0.0048875567,0.02399933
Canada,CAN,2007,0.0012525482,0.0049696555,0.024329087
Canada,CAN,2008,0.0012704612,0.0050391858,0.024637781
Canada,CAN,2009,0.0012876344,0.005092433,0.024923515
Canada,CAN,2010,0.0013052691,0.0051472406,0.025208205
Canada,CAN,2011,0.0013239388,0.0052003004,0.025517674
Canada,CAN,2012,0.0013434155,0.0052514663,0.025813032
Canada,CAN,2013,0.001362793,0.0053009554,0.026116626
Canada,CAN,2014,0.0013818952,0.005354573,0.026439883
Canada,CAN,2015,0.0014009825,0.0053986777,0.026750369
Canada,CAN,2016,0.0014196368,0.005429189,0.027056178
Canada,CAN,2017,0.0014386383,0.0054590083,0.027366878
Canada,CAN,2018,0.0014584519,0.005490385,0.027664477
Canada,CAN,2019,0.0014776395,0.0055204183,0.027966676
Canada,CAN,2020,0.0014977086,0.005514303,0.02823929
Canada,CAN,2021,0.001517253,0.0055163684,0.028516648
Canada,CAN,2022,0.0015375523,0.0055182325,0.02880898
Canada,CAN,2023,0.0015577337,0.0055087884,0.029099805
Cape Verde,CPV,1851,8.8318836e-10,2.0258417e-9,4.455e-10
Cape Verde,CPV,1852,1.780432e-9,4.052387e-9,9.11625e-10
Cape Verde,CPV,1853,2.6912785e-9,6.0796386e-9,1.386e-9
Cape Verde,CPV,1854,3.615102e-9,8.1076e-9,1.860375e-9
Cape Verde,CPV,1855,4.5511044e-9,1.013672e-8,2.338875e-9
Cape Verde,CPV,1856,5.498314e-9,1.2166999e-8,2.817375e-9
Cape Verde,CPV,1857,6.455586e-9,1.4198439e-8,3.29175e-9
Cape Verde,CPV,1858,7.421603e-9,1.6231038e-8,3.762e-9
Cape Verde,CPV,1859,8.394875e-9,1.82648e-8,4.23225e-9
Cape Verde,CPV,1860,9.373738e-9,2.0299721e-8,4.8675e-9
Cape Verde,CPV,1861,1.0357146e-8,2.236701e-8,5.577e-9
Cape Verde,CPV,1862,1.1344834e-8,2.4466665e-8,6.32775e-9
Cape Verde,CPV,1863,1.2336603e-8,2.657579e-8,7.099125e-9
Cape Verde,CPV,1864,1.3332324e-8,2.8696851e-8,7.87875e-9
Cape Verde,CPV,1865,1.4331935e-8,3.0853357e-8,8.67075e-9
Cape Verde,CPV,1866,1.5335445e-8,3.304535e-8,9.46275e-9
Cape Verde,CPV,1867,1.6342929e-8,3.527287e-8,1.025475e-8
Cape Verde,CPV,1868,1.7354532e-8,3.753596e-8,1.104675e-8
Cape Verde,CPV,1869,1.837047e-8,3.983466e-8,1.183875e-8
Cape Verde,CPV,1870,1.939102e-8,4.2169017e-8,1.2709125e-8
Cape Verde,CPV,1871,2.0425137e-8,4.4540897e-8,1.3624875e-8
Cape Verde,CPV,1872,2.1488043e-8,4.6950337e-8,1.457775e-8
Cape Verde,CPV,1873,2.2591436e-8,4.9406385e-8,1.555125e-8
Cape Verde,CPV,1874,2.3743487e-8,5.190977e-8,1.6545375e-8
Cape Verde,CPV,1875,2.494884e-8,5.446085e-8,1.7551875e-8
Cape Verde,CPV,1876,2.6208614e-8,5.7050393e-8,1.857075e-8
Cape Verde,CPV,1877,2.7520404e-8,5.9678484e-8,1.9597875e-8
Cape Verde,CPV,1878,2.8878276e-8,6.234521e-8,2.063325e-8
Cape Verde,CPV,1879,3.027277e-8,6.5050635e-8,2.1676875e-8
Cape Verde,CPV,1880,3.1690902e-8,6.779485e-8,2.2831875e-8
Cape Verde,CPV,1881,3.3123953e-8,7.054684e-8,2.4052875e-8
Cape Verde,CPV,1882,3.457006e-8,7.33066e-8,2.5315124e-8
Cape Verde,CPV,1883,3.6027746e-8,7.609564e-8,2.66145e-8
Cape Verde,CPV,1884,3.7495898e-8,7.891163e-8,2.79345e-8
Cape Verde,CPV,1885,3.897378e-8,8.173301e-8,2.9275125e-8
Cape Verde,CPV,1886,4.046103e-8,8.455976e-8,3.0628126e-8
Cape Verde,CPV,1887,4.1957655e-8,8.739186e-8,3.1997626e-8
Cape Verde,CPV,1888,4.3464038e-8,9.022929e-8,3.3375375e-8
Cape Verde,CPV,1889,4.4980936e-8,9.307204e-8,3.4761374e-8
Cape Verde,CPV,1890,4.655662e-8,9.592009e-8,3.6267e-8
Cape Verde,CPV,1891,4.8147907e-8,9.8773526e-8,3.7846874e-8
Cape Verde,CPV,1892,4.9755457e-8,1.0163234e-7,3.949275e-8
Cape Verde,CPV,1893,5.137991e-8,1.0448805e-7,4.1188127e-8
Cape Verde,CPV,1894,5.3021896e-8,1.0734002e-7,4.29165e-8
Cape Verde,CPV,1895,5.4682015e-8,1.1018753e-7,4.4677876e-8
Cape Verde,CPV,1896,5.6360857e-8,1.1303925e-7,4.6464e-8
Cape Verde,CPV,1897,5.8058987e-8,1.1591211e-7,4.8274874e-8
Cape Verde,CPV,1898,5.977696e-8,1.18807314e-7,5.010225e-8
Cape Verde,CPV,1899,6.151531e-8,1.2172619e-7,5.1946124e-8
Cape Verde,CPV,1900,6.3274534e-8,1.2467014e-7,5.3856e-8
Cape Verde,CPV,1901,6.505511e-8,1.2787714e-7,5.592675e-8
Cape Verde,CPV,1902,6.685754e-8,1.3134712e-7,5.7985126e-8
Cape Verde,CPV,1903,6.868248e-8,1.3507996e-7,6.013425e-8
Cape Verde,CPV,1904,7.053074e-8,1.3907558e-7,6.23535e-8
Cape Verde,CPV,1905,7.2403274e-8,1.4333347e-7,6.462225e-8
Cape Verde,CPV,1906,7.4301184e-8,1.4785351e-7,6.6812625e-8
Cape Verde,CPV,1907,7.622572e-8,1.5263561e-7,6.917625e-8
Cape Verde,CPV,1908,7.8178275e-8,1.5767968e-7,7.156875e-8
Cape Verde,CPV,1909,8.0160405e-8,1.6298559e-7,7.391175e-8
Cape Verde,CPV,1910,8.21738e-8,1.6855326e-7,7.6580626e-8
Cape Verde,CPV,1911,8.4228134e-8,1.7489828e-7,7.938562e-8
Cape Verde,CPV,1912,8.633912e-8,1.82028e-7,8.231025e-8
Cape Verde,CPV,1913,8.851971e-8,1.8994241e-7,8.5338e-8
Cape Verde,CPV,1914,9.0780084e-8,1.9863577e-7,8.84565e-8
Cape Verde,CPV,1915,9.312764e-8,2.0810792e-7,9.164925e-8
Cape Verde,CPV,1916,9.5567e-8,2.1835865e-7,9.4895626e-8
Cape Verde,CPV,1917,9.8100045e-8,2.293719e-7,9.82245e-8
Cape Verde,CPV,1918,1.0072585e-7,2.4114627e-7,1.0150387e-7
Cape Verde,CPV,1919,1.0344075e-7,2.536803e-7,1.0488225e-7
Cape Verde,CPV,1920,1.0623828e-7,2.6697245e-7,1.08516375e-7
Cape Verde,CPV,1921,1.0912031e-7,2.809248e-7,1.1234025e-7
Cape Verde,CPV,1922,1.1209616e-7,2.9553746e-7,1.1630025e-7
Cape Verde,CPV,1923,1.1517118e-7,3.108108e-7,1.2040462e-7
Cape Verde,CPV,1924,1.1834674e-7,3.2674524e-7,1.2461213e-7
Cape Verde,CPV,1925,1.2162019e-7,3.4334116e-7,1.2891863e-7
Cape Verde,CPV,1926,1.2498491e-7,3.605989e-7,1.3332826e-7
Cape Verde,CPV,1927,1.2843029e-7,3.7851757e-7,1.3778738e-7
Cape Verde,CPV,1928,1.319417e-7,3.9709752e-7,1.4234138e-7
Cape Verde,CPV,1929,1.3550058e-7,4.163391e-7,1.469655e-7
Cape Verde,CPV,1930,1.3908434e-7,4.3624266e-7,1.5189075e-7
Cape Verde,CPV,1931,1.4267066e-7,4.56462e-7,1.5715013e-7
Cape Verde,CPV,1932,1.4624312e-7,4.769907e-7,1.62657e-7
Cape Verde,CPV,1933,1.4978966e-7,4.9783415e-7,1.6837012e-7
Cape Verde,CPV,1934,1.5330247e-7,5.189982e-7,1.74273e-7
Cape Verde,CPV,1935,1.5677817e-7,5.404834e-7,1.8033262e-7
Cape Verde,CPV,1936,1.6021768e-7,5.625832e-7,1.865655e-7
Cape Verde,CPV,1937,1.6362625e-7,5.853115e-7,1.929015e-7
Cape Verde,CPV,1938,1.6701351e-7,6.086892e-7,1.9937775e-7
Cape Verde,CPV,1939,1.7039339e-7,6.327479e-7,2.0593238e-7
Cape Verde,CPV,1940,1.7378417e-7,6.5750186e-7,2.129325e-7
Cape Verde,CPV,1941,1.7742467e-7,6.831378e-7,2.2051013e-7
Cape Verde,CPV,1942,1.8170678e-7,7.096769e-7,2.2858275e-7
Cape Verde,CPV,1943,1.8692562e-7,7.3713994e-7,2.3717513e-7
Cape Verde,CPV,1944,1.9327942e-7,7.6554784e-7,2.45982e-7
Cape Verde,CPV,1945,2.0086964e-7,7.9568025e-7,2.551725e-7
Cape Verde,CPV,1946,2.097009e-7,8.275837e-7,2.6444138e-7
Cape Verde,CPV,1947,2.1968098e-7,8.6130734e-7,2.7393713e-7
Cape Verde,CPV,1948,2.3062088e-7,8.9690116e-7,2.83668e-7
Cape Verde,CPV,1949,2.4223476e-7,9.344083e-7,2.9381138e-7
Cape Verde,CPV,1950,2.5413993e-7,9.743796e-7,3.6178724e-7
Cape Verde,CPV,1951,2.6600173e-7,0.0000010188118,4.1933512e-7
Cape Verde,CPV,1952,2.7762985e-7,0.0000010665548,4.5542063e-7
Cape Verde,CPV,1953,2.888814e-7,0.0000011166946,4.8051714e-7
Cape Verde,CPV,1954,2.996613e-7,0.0000011687389,5.0532077e-7
Cape Verde,CPV,1955,3.0992186e-7,0.0000012222496,5.2972837e-7
Cape Verde,CPV,1956,3.1966303e-7,0.0000012765599,5.58294e-7
Cape Verde,CPV,1957,3.2893243e-7,0.0000013316795,5.8477235e-7
Cape Verde,CPV,1958,3.3782513e-7,0.0000013878382,6.143445e-7
Cape Verde,CPV,1959,3.464839e-7,0.0000014454732,6.564101e-7
Cape Verde,CPV,1960,3.55099e-7,0.0000015054088,7.039166e-7
Cape Verde,CPV,1961,3.6317962e-7,0.000001562766,7.450747e-7
Cape Verde,CPV,1962,3.7187084e-7,0.0000016264837,7.807672e-7
Cape Verde,CPV,1963,3.8121075e-7,0.0000016960382,8.115303e-7
Cape Verde,CPV,1964,3.9078282e-7,0.0000017682173,8.4608365e-7
Cape Verde,CPV,1965,4.0101892e-7,0.000001844489,8.769162e-7
Cape Verde,CPV,1966,4.1212994e-7,0.000001929148,9.0419894e-7
Cape Verde,CPV,1967,4.231098e-7,0.0000020139814,9.280744e-7
Cape Verde,CPV,1968,4.3385018e-7,0.0000021007172,9.545805e-7
Cape Verde,CPV,1969,4.4453787e-7,0.0000021893472,9.835032e-7
Cape Verde,CPV,1970,4.5476915e-7,0.0000022700308,0.0000010109945
Cape Verde,CPV,1971,4.6481233e-7,0.0000023438436,0.0000010371954
Cape Verde,CPV,1972,4.7557592e-7,0.0000024183485,0.0000010690475
Cape Verde,CPV,1973,4.8627606e-7,0.0000024838757,0.0000011055066
Cape Verde,CPV,1974,4.9603125e-7,0.0000025438112,0.0000011427718
Cape Verde,CPV,1975,5.059321e-7,0.0000026008986,0.0000011840631
Cape Verde,CPV,1976,5.163396e-7,0.0000026593991,0.000001222768
Cape Verde,CPV,1977,5.2720975e-7,0.0000027176147,0.0000012639932
Cape Verde,CPV,1978,5.390401e-7,0.0000027760905,0.0000013624759
Cape Verde,CPV,1979,5.515759e-7,0.0000028356806,0.0000014788009
Cape Verde,CPV,1980,5.655425e-7,0.000002893394,0.0000015369469
Cape Verde,CPV,1981,5.799714e-7,0.0000029565697,0.0000015550845
Cape Verde,CPV,1982,5.961125e-7,0.0000030189028,0.0000015746082
Cape Verde,CPV,1983,6.094816e-7,0.0000030640458,0.0000015939379
Cape Verde,CPV,1984,6.232169e-7,0.0000031065024,0.0000016345733
Cape Verde,CPV,1985,6.38616e-7,0.0000031514944,0.0000016749406
Cape Verde,CPV,1986,6.555885e-7,0.0000031987859,0.0000017037165
Cape Verde,CPV,1987,6.7470285e-7,0.0000032545393,0.0000017597464
Cape Verde,CPV,1988,6.9594734e-7,0.0000033255383,0.0000018032857
Cape Verde,CPV,1989,7.1816027e-7,0.00000340447,0.0000018547657
Cape Verde,CPV,1990,7.4202035e-7,0.0000035159674,0.0000019444844
Cape Verde,CPV,1991,7.688165e-7,0.000003637461,0.0000020330772
Cape Verde,CPV,1992,8.039767e-7,0.0000037763175,0.0000021221358
Cape Verde,CPV,1993,8.391155e-7,0.0000039306524,0.0000022062363
Cape Verde,CPV,1994,8.6770905e-7,0.000004085615,0.0000022986035
Cape Verde,CPV,1995,9.053322e-7,0.00000425636,0.0000023977518
Cape Verde,CPV,1996,9.3109213e-7,0.0000044226804,0.0000025185896
Cape Verde,CPV,1997,9.611791e-7,0.000004601051,0.0000026344815
Cape Verde,CPV,1998,9.95837e-7,0.000004794621,0.0000027511242
Cape Verde,CPV,1999,0.0000010326935,0.0000049966056,0.0000028888621
Cape Verde,CPV,2000,0.000001069241,0.000005204531,0.0000030444035
Cape Verde,CPV,2001,0.0000011034822,0.0000054180664,0.000003220809
Cape Verde,CPV,2002,0.000001137033,0.0000056355993,0.0000034037694
Cape Verde,CPV,2003,0.0000011695142,0.0000058140417,0.0000036052838
Cape Verde,CPV,2004,0.0000012034109,0.0000060093716,0.0000038057258
Cape Verde,CPV,2005,0.000001237921,0.0000062026875,0.0000040123305
Cape Verde,CPV,2006,0.0000012716978,0.000006384966,0.0000042408224
Cape Verde,CPV,2007,0.0000013049074,0.0000065579675,0.000004489193
Cape Verde,CPV,2008,0.0000013375966,0.0000067152882,0.000004711279
Cape Verde,CPV,2009,0.0000013721223,0.0000068741565,0.0000049519604
Cape Verde,CPV,2010,0.0000014077308,0.0000070166134,0.000005219718
Cape Verde,CPV,2011,0.0000014442733,0.000007157393,0.0000055052506
Cape Verde,CPV,2012,0.0000014802686,0.000007282307,0.0000057423554
Cape Verde,CPV,2013,0.0000015165383,0.000007403243,0.000005970336
Cape Verde,CPV,2014,0.0000015533701,0.0000075322205,0.0000061932265
Cape Verde,CPV,2015,0.000001591205,0.000007652748,0.000006415931
Cape Verde,CPV,2016,0.0000016299671,0.000007781374,0.0000066613807
Cape Verde,CPV,2017,0.0000016644166,0.000007883251,0.0000069239823
Cape Verde,CPV,2018,0.0000016988049,0.000007973212,0.0000071826776
Cape Verde,CPV,2019,0.0000017337094,0.000008057156,0.000007466878
Cape Verde,CPV,2020,0.0000017700194,0.000008146989,0.000007699643
Cape Verde,CPV,2021,0.0000018072939,0.000008234465,0.000007946459
Cape Verde,CPV,2022,0.0000018445279,0.000008316349,0.00000819777
Cape Verde,CPV,2023,0.0000018829686,0.0000084535495,0.0000084402645
Central African Republic,CAF,1851,1.1605767e-7,3.238453e-8,3.1613587e-7
Central African Republic,CAF,1852,2.3440752e-7,6.55473e-8,6.2533763e-7
Central African Republic,CAF,1853,3.5495214e-7,9.949727e-8,9.0507035e-7
Central African Republic,CAF,1854,4.775569e-7,1.3424354e-7,0.0000012081589
Central African Republic,CAF,1855,6.020499e-7,1.697953e-7,0.0000014966572
Central African Republic,CAF,1856,7.282221e-7,2.0616193e-7,0.0000017971635
Central African Republic,CAF,1857,8.5582707e-7,2.433529e-7,0.0000020929178
Central African Republic,CAF,1858,9.845813e-7,2.8137788e-7,0.0000023981925
Central African Republic,CAF,1859,0.000001114164,3.2024664e-7,0.000002676989
Central African Republic,CAF,1860,0.0000012442171,3.5996916e-7,0.0000029467062
Central African Republic,CAF,1861,0.0000013745154,4.0541738e-7,0.000003258721
Central African Republic,CAF,1862,0.0000015050017,4.566016e-7,0.0000035505484
Central African Republic,CAF,1863,0.0000016356335,5.135323e-7,0.000003857787
